Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767778315,200,,Aggregated,19.300000,0.000000,2700,3600,4200,4600,5400,6400,8300,11000,13000,13000,13000,3956,0,2700.0,3192.6681179987854,619.3522494286299,13474.160791374743,12287.393326592517
1767778316,200,,Aggregated,14.500000,0.000000,2700,3700,4300,4700,5500,7200,11000,12000,13000,14000,14000,4008,0,2700.0,3296.100887634462,619.3522494286299,13773.970749229193,12293.867764471059
1767778317,200,,Aggregated,13.000000,0.000000,2700,3700,4400,4800,5600,7800,11000,12000,13000,14000,14000,4052,0,2700.0,3358.1076054964838,619.3522494286299,13773.970749229193,12293.451382033563
1767778318,200,,Aggregated,16.200000,0.000000,2700,3800,4400,4800,5700,8100,11000,12000,13000,14000,14000,4081,0,2700.0,3393.9407211998823,619.3522494286299,13773.970749229193,12293.466552315609
1767778320,200,,Aggregated,21.500000,0.000000,2700,3800,4400,4800,5800,8300,11000,12000,13000,14000,14000,4100,0,2700.0,3412.9422582745005,619.3522494286299,13773.970749229193,12294.381951219511
1767778321,200,,Aggregated,24.900000,0.000000,2700,3800,4400,4800,5800,8300,11000,12000,13000,14000,14000,4102,0,2700.0,3414.124536427462,619.3522494286299,13773.970749229193,12294.649683081423
1767778322,200,,Aggregated,21.600000,0.000000,2800,3800,4500,4800,5900,8400,11000,12000,13000,14000,14000,4130,0,2800.0,3439.8939232671178,619.3522494286299,13773.970749229193,12292.94382566586
1767778323,200,,Aggregated,21.500000,0.000000,2800,3900,4600,4900,6100,8400,11000,12000,13000,14000,14000,4174,0,2800.0,3476.65952466862,619.3522494286299,13773.970749229193,12288.323191183517
1767778324,200,,Aggregated,23.800000,0.000000,2800,4000,4600,5000,6400,8300,11000,12000,13000,14000,14000,4234,0,2800.0,3524.097819686997,619.3522494286299,13773.970749229193,12291.075106282475
1767778325,200,,Aggregated,26.600000,0.000000,2900,4000,4700,5100,6500,8300,11000,12000,13000,14000,14000,4278,0,2900.0,3552.2125997668104,619.3522494286299,13773.970749229193,12292.674848059842
1767778326,200,,Aggregated,33.100000,0.000000,2900,4000,4700,5100,6500,8200,11000,12000,13000,14000,14000,4328,0,2900.0,3568.460751061505,619.3522494286299,13773.970749229193,12290.85628465804
1767778327,200,,Aggregated,35.500000,0.000000,2900,4000,4700,5100,6500,8200,11000,12000,13000,14000,14000,4371,0,2900.0,3574.0831500533786,619.3522494286299,13773.970749229193,12292.947838023336
1767778328,200,,Aggregated,36.900000,0.000000,3000,4000,4700,5100,6500,8200,11000,12000,13000,14000,14000,4403,0,3000.0,3578.508418685622,619.3522494286299,13773.970749229193,12296.10878946173
1767778329,200,,Aggregated,35.300000,0.000000,3000,4100,4700,5100,6500,8100,11000,12000,13000,14000,14000,4449,0,3000.0,3588.99318900589,619.3522494286299,13773.970749229193,12298.34434704428
1767778330,200,,Aggregated,34.600000,0.000000,3000,4100,4700,5100,6400,8100,11000,12000,13000,14000,14000,4465,0,3000.0,3592.942554192682,619.3522494286299,13773.970749229193,12297.041881298992
1767778331,200,,Aggregated,36.000000,0.000000,3000,4100,4700,5100,6400,8100,11000,12000,13000,14000,14000,4496,0,3000.0,3606.3294524326507,619.3522494286299,13773.970749229193,12291.774243772243
1767778332,200,,Aggregated,36.400000,0.000000,3100,4200,4800,5200,6400,8100,11000,12000,13000,14000,14000,4526,0,3100.0,3620.961403763115,619.3522494286299,13773.970749229193,12291.996464869642
1767778333,200,,Aggregated,39.300000,0.000000,3100,4200,4800,5200,6500,8100,11000,12000,13000,14000,14000,4559,0,3100.0,3639.5235560563938,619.3522494286299,13773.970749229193,12290.751041895153
1767778334,200,,Aggregated,39.600000,0.000000,3100,4200,4900,5200,6500,8000,11000,12000,13000,14000,14000,4595,0,3100.0,3660.0229696892566,619.3522494286299,13773.970749229193,12292.050924918389
1767778335,200,,Aggregated,39.100000,0.000000,3100,4300,4900,5300,6500,8000,10000,12000,13000,14000,14000,4648,0,3100.0,3688.1695724362526,619.3522494286299,13773.970749229193,12287.999139414802
1767778336,200,,Aggregated,36.100000,0.000000,3200,4300,4900,5300,6500,8000,10000,12000,13000,14000,14000,4697,0,3200.0,3707.4914903970653,619.3522494286299,13773.970749229193,12286.578880136258
1767778337,200,,Aggregated,36.500000,0.000000,3200,4300,5000,5300,6500,7900,10000,12000,13000,14000,14000,4757,0,3200.0,3717.8968872506125,619.3522494286299,13773.970749229193,12287.830985915492
1767778338,200,,Aggregated,36.300000,0.000000,3200,4300,4900,5300,6500,7900,10000,12000,13000,14000,14000,4787,0,3200.0,3720.0758603471713,619.3522494286299,13773.970749229193,12286.310006266973
1767778339,200,,Aggregated,37.500000,0.000000,3300,4300,4900,5300,6500,7900,10000,12000,13000,14000,14000,4826,0,3300.0,3724.319512686444,619.3522494286299,13773.970749229193,12286.001036054704
1767778340,200,,Aggregated,38.500000,0.000000,3300,4400,4900,5300,6500,7900,10000,12000,13000,14000,14000,4868,0,3300.0,3730.9339090947587,619.3522494286299,13773.970749229193,12288.28307313065
1767778341,200,,Aggregated,37.900000,0.000000,3300,4400,4900,5300,6500,7800,10000,12000,13000,14000,14000,4917,0,3300.0,3738.982220156846,619.3522494286299,13773.970749229193,12288.97783201139
1767778342,200,,Aggregated,39.700000,0.000000,3400,4400,4900,5300,6400,7800,10000,12000,13000,14000,14000,4947,0,3400.0,3744.7968714139874,619.3522494286299,13773.970749229193,12288.026682838085
1767778343,200,,Aggregated,41.200000,0.000000,3400,4400,4900,5300,6400,7800,10000,12000,13000,14000,14000,4968,0,3400.0,3751.8461187365997,619.3522494286299,13773.970749229193,12286.241344605474
1767778344,195,,Aggregated,41.800000,0.000000,3400,4400,5000,5300,6400,7800,10000,12000,13000,14000,14000,5011,0,3400.0,3767.3963217116407,619.3522494286299,13773.970749229193,12283.221512672122
1767778345,190,,Aggregated,40.700000,0.000000,3400,4500,5000,5300,6400,7700,10000,12000,13000,14000,14000,5050,0,3400.0,3779.508652478309,619.3522494286299,13773.970749229193,12283.230297029702
1767778346,185,,Aggregated,40.700000,0.000000,3400,4500,5000,5300,6400,7700,10000,12000,13000,14000,14000,5099,0,3400.0,3794.289589269044,619.3522494286299,13773.970749229193,12284.660129437145
1767778347,180,,Aggregated,40.000000,0.000000,3500,4500,5100,5300,6400,7700,10000,12000,13000,14000,14000,5139,0,3500.0,3805.241480851729,619.3522494286299,13773.970749229193,12283.798988129987
1767778348,175,,Aggregated,40.400000,0.000000,3500,4500,5100,5300,6400,7600,9900,12000,13000,14000,14000,5184,0,3500.0,3810.5709909608395,619.3522494286299,13773.970749229193,12285.863425925925
1767778349,170,,Aggregated,39.100000,0.000000,3500,4500,5100,5300,6400,7600,9900,12000,13000,14000,14000,5221,0,3500.0,3813.796234927719,619.3522494286299,13773.970749229193,12283.962459298986
1767778350,165,,Aggregated,38.900000,0.000000,3600,4500,5000,5300,6400,7600,9900,12000,13000,14000,14000,5257,0,3600.0,3816.4635960415535,619.3522494286299,13773.970749229193,12285.559824995244
1767778351,160,,Aggregated,39.100000,0.000000,3600,4500,5000,5300,6400,7600,9900,12000,13000,14000,14000,5283,0,3600.0,3820.7215783356373,619.3522494286299,13773.970749229193,12283.083475298126
1767778352,155,,Aggregated,39.100000,0.000000,3600,4500,5000,5300,6400,7600,9800,12000,13000,14000,14000,5308,0,3600.0,3824.0275121302384,619.3522494286299,13773.970749229193,12283.014694800302
1767778353,150,,Aggregated,36.100000,0.000000,3600,4500,5100,5300,6400,7600,9800,12000,13000,14000,14000,5333,0,3600.0,3830.451975836435,619.3522494286299,13773.970749229193,12280.921995124696
1767778354,145,,Aggregated,36.600000,0.000000,3700,4600,5100,5300,6400,7500,9800,12000,13000,14000,14000,5373,0,3700.0,3840.355379685826,619.3522494286299,13773.970749229193,12280.583845151685
1767778355,140,,Aggregated,36.500000,0.000000,3700,4600,5100,5300,6400,7500,9800,12000,13000,14000,14000,5408,0,3700.0,3847.9331118966034,619.3522494286299,13773.970749229193,12281.409578402367
1767778356,135,,Aggregated,35.900000,0.000000,3700,4600,5100,5300,6400,7500,9800,12000,13000,14000,14000,5449,0,3700.0,3853.400370550996,619.3522494286299,13773.970749229193,12282.18737383006
1767778357,130,,Aggregated,35.100000,0.000000,3700,4600,5100,5300,6300,7500,9800,12000,13000,14000,14000,5492,0,3700.0,3852.830484440789,619.3522494286299,13773.970749229193,12281.4737800437
1767778358,125,,Aggregated,33.800000,0.000000,3700,4600,5100,5300,6300,7500,9700,12000,13000,14000,14000,5520,0,3700.0,3850.5004499326933,619.3522494286299,13773.970749229193,12281.170652173912
1767778359,120,,Aggregated,35.100000,0.000000,3700,4600,5000,5300,6300,7500,9700,12000,13000,14000,14000,5549,0,3700.0,3848.2728821127616,619.3522494286299,13773.970749229193,12279.31627320238
